9: nome_desti, 4: nome_orige
9: ACP de Salvador, 4: Santo Ant?nio de Jesus
9: ACP de Salvador, 4: S?o F?lix
9: ACP de Salvador, 4: S?o Gabriel
9: ACP de Salvador, 4: Saubara
9: Ararangu?, 4: Meleiro
9: ACP de Salvador, 4: Seabra
9: ACP de Salvador, 4: Tapiramut?
9: ACP de Salvador, 4: Teodoro Sampaio
9: ACP de Salvador, 4: Terra Nova
9: ACP de Salvador, 4: Uba?ra
9: ACP de Salvador, 4: Utinga
9: ACP de Salvador, 4: Valen?a
9: ACP de Salvador, 4: Vera Cruz
9: ACP de Salvador, 4: Vit?ria da Conquista
9: ACP de Belo Horizonte, 4: Abaet?
9: Ararangu?, 4: Morro Grande
9: ACP de Belo Horizonte, 4: Abre Campo
9: ACP de Belo Horizonte, 4: Aimor?s
9: ACP de Belo Horizonte, 4: Ara?a?
9: ACP de Belo Horizonte, 4: Augusto de Lima
9: ACP de Belo Horizonte, 4: Baldim
9: ACP de Belo Horizonte, 4: Bambu?
9: ACP de Belo Horizonte, 4: Bar?o de Cocais
9: ACP de Belo Horizonte, 4: Barra Longa
9: ACP de Belo Horizonte, 4: Bom Despacho
9: ACP de Belo Horizonte, 4: Bonfim
9: Ararangu?, 4: Morro Grande
9: ACP de Belo Horizonte, 4: Cachoeira da Prata
9: ACP de Belo Horizonte, 4: Caetan?polis
9: ACP de Belo Horizonte, 4: Campo Belo
9: ACP de Belo Horizonte, 4: Capelinha
9: ACP de Belo Horizonte, 4: Carbonita
9: ACP de Belo Horizonte, 4: Carm?sia
9: ACP de Belo Horizonte, 4: Carm?polis de Minas
9: ACP de Belo Horizonte, 4: Chapada do Norte
9: ACP de Belo Horizonte, 4: Coluna
9: ACP de Belo Horizonte, 4: Concei??o do Mato Dentro
9: Ararangu?, 4: Passo de Torres
9: ACP de Belo Horizonte, 4: Congonhas
9: ACP de Belo Horizonte, 4: Conselheiro Lafaiete
9: ACP de Belo Horizonte, 4: Cordisburgo
9: ACP de Belo Horizonte, 4: Crucil?ndia
9: ACP de Belo Horizonte, 4: Curvelo
9: ACP de Belo Horizonte, 4: Diamantina
9: ACP de Belo Horizonte, 4: Divin?polis
9: ACP de Belo Horizonte, 4: Dores do Indai?
9: ACP de Belo Horizonte, 4: Entre Rios de Minas
9: ACP de Belo Horizonte, 4: Ferros
9: Ararangu?, 4: Passo de Torres
9: ACP de Belo Horizonte, 4: Florestal
9: ACP de Belo Horizonte, 4: Formiga
9: ACP de Belo Horizonte, 4: Fortuna de Minas
9: ACP de Belo Horizonte, 4: Funil?ndia
9: ACP de Belo Horizonte, 4: Governador Valadares
9: ACP de Belo Horizonte, 4: Guanh?es
9: ACP de Belo Horizonte, 4: Guaxup?
9: ACP de Belo Horizonte, 4: Inha?ma
9: ACP de Belo Horizonte, 4: ACP de Ipatinga - Coronel Fabriciano - Tim?
9: ACP de Belo Horizonte, 4: Itabira
9: Ararangu?, 4: Praia Grande
9: ACP de Belo Horizonte, 4: Itabirito
9: ACP de Belo Horizonte, 4: Itaguara
9: ACP de Belo Horizonte, 4: Itamarandiba
9: ACP de Belo Horizonte, 4: Jaboticatubas
9: ACP de Belo Horizonte, 4: Jequitib?
9: ACP de Belo Horizonte, 4: Jo?o Monlevade
9: ACP de Belo Horizonte, 4: Jos? Gon?alves de Minas
9: ACP de Belo Horizonte, 4: Nova Uni?o
9: ACP de Belo Horizonte, 4: ACP de Juiz de Fora
9: ACP de Belo Horizonte, 4: Lavras
9: Ararangu?, 4: Praia Grande
9: ACP de Belo Horizonte, 4: Leandro Ferreira
9: ACP de Belo Horizonte, 4: Leme do Prado
9: ACP de Belo Horizonte, 4: Luz
9: ACP de Belo Horizonte, 4: Manhua?u
9: ACP de Belo Horizonte, 4: Mariana
9: ACP de Belo Horizonte, 4: Martinho Campos
9: ACP de Belo Horizonte, 4: Moeda
9: ACP de Belo Horizonte, 4: Moema
9: ACP de Belo Horizonte, 4: Montes Claros
9: ACP de Belo Horizonte, 4: Morada Nova de Minas
9: Tucum?, 4: Ouril?ndia do Norte
9: Itapiranga, 4: Barra do Guarita
9: Ararangu?, 4: Santa Rosa do Sul
9: ACP de Belo Horizonte, 4: Morro do Pilar
9: ACP de Belo Horizonte, 4: Oliveira
9: ACP de Belo Horizonte, 4: Ouro Branco
9: ACP de Belo Horizonte, 4: Ouro Preto
9: ACP de Belo Horizonte, 4: Papagaios
9: ACP de Belo Horizonte, 4: Paracatu
9: ACP de Belo Horizonte, 4: Paraopeba
9: ACP de Belo Horizonte, 4: Passa Tempo
9: ACP de Belo Horizonte, 4: Passos
9: ACP de Belo Horizonte, 4: Pe?anha
9: Ararangu?, 4: Santa Rosa do Sul
9: ACP de Belo Horizonte, 4: Piedade dos Gerais
9: ACP de Belo Horizonte, 4: Piracema
9: ACP de Belo Horizonte, 4: Pitangui
9: ACP de Belo Horizonte, 4: Pomp?u
9: ACP de Belo Horizonte, 4: Ponte Nova
9: ACP de Belo Horizonte, 4: Rio Manso
9: ACP de Belo Horizonte, 4: Rio Vermelho
9: ACP de Belo Horizonte, 4: Sabin?polis
9: ACP de Belo Horizonte, 4: Santa B?rbara
9: ACP de Belo Horizonte, 4: Santa Maria do Sua?u?
9: Ararangu?, 4: S?o Jo?o do Sul
9: ACP de Belo Horizonte, 4: Santana de Pirapama
9: ACP de Belo Horizonte, 4: Santana do Riacho
9: ACP de Belo Horizonte, 4: S?o Jo?o del Rei
9: ACP de Belo Horizonte, 4: S?o Jo?o Evangelista
9: ACP de Belo Horizonte, 4: S?o Jos? do Jacuri
9: ACP de Belo Horizonte, 4: Taquara?u de Minas
9: ACP de Belo Horizonte, 4: Te?filo Otoni
9: ACP de Belo Horizonte, 4: Tr?s Marias
9: ACP de Belo Horizonte, 4: Turmalina
9: ACP de Belo Horizonte, 4: Uberaba
9: Ararangu?, 4: S?o Jo?o do Sul
9: ACP de Belo Horizonte, 4: Varginha
9: ACP do Rio de Janeiro, 4: ACP de Juiz de Fora
9: ACP do Rio de Janeiro, 4: ACP de Vit?ria
9: ACP do Rio de Janeiro, 4: Angra dos Reis
9: ACP do Rio de Janeiro, 4: Araruama
9: ACP do Rio de Janeiro, 4: Areal
9: ACP do Rio de Janeiro, 4: Cabo Frio
9: ACP do Rio de Janeiro, 4: Cachoeiras de Macacu
9: ACP do Rio de Janeiro, 4: ACP de Campos dos Goytacazes
9: ACP do Rio de Janeiro, 4: Carmo
9: Ararangu?, 4: Sombrio
9: ACP do Rio de Janeiro, 4: Casimiro de Abreu
9: ACP do Rio de Janeiro, 4: Itaperuna
9: ACP do Rio de Janeiro, 4: Maca?
9: ACP do Rio de Janeiro, 4: Miguel Pereira
9: ACP do Rio de Janeiro, 4: Nova Friburgo
9: ACP do Rio de Janeiro, 4: Paty do Alferes
9: ACP do Rio de Janeiro, 4: Rio Bonito
9: ACP do Rio de Janeiro, 4: Saquarema
9: ACP do Rio de Janeiro, 4: Tangu?
9: ACP do Rio de Janeiro, 4: Teres?polis
9: Ararangu?, 4: Sombrio
9: ACP do Rio de Janeiro, 4: Tr?s Rios
9: ACP do Rio de Janeiro, 4: Valen?a
9: ACP do Rio de Janeiro, 4: Vassouras
9: ACP do Rio de Janeiro, 4: ACP de Volta Redonda - Barra Mansa
9: ACP de S?o Paulo, 4: Alfenas
9: ACP de S?o Paulo, 4: Itajub?
9: ACP de S?o Paulo, 4: Po?os de Caldas
9: ACP de S?o Paulo, 4: Pouso Alegre
9: ACP de S?o Paulo, 4: Uberaba
9: ACP de S?o Paulo, 4: ACP de Uberl?ndia
9: Ararangu?, 4: Timb? do Sul
9: ACP de S?o Paulo, 4: Araraquara
9: ACP de S?o Paulo, 4: Bauru
9: ACP de S?o Paulo, 4: Biritiba-Mirim
9: ACP de S?o Paulo, 4: Botucatu
9: ACP de S?o Paulo, 4: ACP de Campinas
9: ACP de S?o Paulo, 4: ACP de Jundia?
9: ACP de S?o Paulo, 4: Mar?lia
9: ACP de S?o Paulo, 4: Ourinhos
9: ACP de S?o Paulo, 4: Pirassununga
9: ACP de S?o Paulo, 4: Presidente Prudente
9: Ararangu?, 4: Timb? do Sul
9: ACP de S?o Paulo, 4: ACP de Ribeir?o Preto
9: ACP de S?o Paulo, 4: Sales?polis
9: ACP de S?o Paulo, 4: ACP de Santos
9: ACP de S?o Paulo, 4: S?o Carlos
9: ACP de S?o Paulo, 4: ACP de S?o Jos? do Rio Preto
9: ACP de S?o Paulo, 4: ACP de S?o Jos? dos Campos
9: ACP de S?o Jos? dos Campos, 4: S?o Sebasti?o
9: ACP de S?o Paulo, 4: ACP de Sorocaba
9: ACP de S?o Paulo, 4: ACP de Campo Grande
9: ACP de Curitiba, 4: Adrian?polis
9: Ararangu?, 4: Turvo
9: ACP de Curitiba, 4: Agudos do Sul
9: ACP de Curitiba, 4: Balsa Nova
9: ACP de Curitiba, 4: Bocai?va do Sul
9: ACP de Curitiba, 4: Cascavel
9: ACP de Curitiba, 4: Cerro Azul
9: ACP de Curitiba, 4: Contenda
9: ACP de Curitiba, 4: Guarapuava
9: ACP de Curitiba, 4: Lapa
9: ACP de Curitiba, 4: ACP de Londrina
9: ACP de Curitiba, 4: Mandirituba
9: Ararangu?, 4: Turvo
9: ACP de Curitiba, 4: ACP de Maring?
9: ACP de Curitiba, 4: Matinhos
9: ACP de Curitiba, 4: Paranagu?
9: ACP de Curitiba, 4: Pato Branco
9: ACP de Curitiba, 4: Ponta Grossa
9: ACP de Curitiba, 4: Quitandinha
9: ACP de Curitiba, 4: Tijucas do Sul
9: ACP de Curitiba, 4: Tunas do Paran?
9: ACP de Curitiba, 4: Umuarama
9: ACP de Curitiba, 4: Uni?o da Vit?ria
9: Itapiranga, 4: Barra do Guarita
9: Balne?rio Cambori?, 4: Cambori?
9: ACP de Curitiba, 4: Wenceslau Braz
9: ACP de Curitiba, 4: Doutor Ulysses
9: ACP de Curitiba, 4: ACP de Florian?polis
9: ACP de Curitiba, 4: ACP de Joinville
9: ACP de Porto Alegre), 4: ACP de Florian?polis
9: ACP de Porto Alegre), 4: Alegrete
9: ACP de Porto Alegre), 4: Balne?rio Pinhal
9: ACP de Porto Alegre), 4: Bar?o
9: ACP de Porto Alegre), 4: Bar?o do Triunfo
9: ACP de Porto Alegre), 4: Barra do Ribeiro
9: Balne?rio Cambori?, 4: Cambori?
9: ACP de Porto Alegre), 4: Buti?
9: ACP de Porto Alegre), 4: Camaqu?
9: ACP de Porto Alegre), 4: Cap?o da Canoa
9: ACP de Porto Alegre), 4: Capivari do Sul
9: ACP de Porto Alegre), 4: ACP de Caxias do Sul
9: ACP de Porto Alegre), 4: Cerro Grande do Sul
9: ACP de Porto Alegre), 4: Charqueadas
9: ACP de Porto Alegre), 4: Cidreira
9: ACP de Porto Alegre), 4: Cruz Alta
9: ACP de Porto Alegre), 4: Encruzilhada do Sul
9: Balne?rio Cambori?, 4: Cambori?
9: ACP de Porto Alegre), 4: Fazenda Vilanova
9: ACP de Porto Alegre), 4: Glorinha
9: ACP de Porto Alegre), 4: Guapor?
9: ACP de Porto Alegre), 4: Igrejinha
9: ACP de Porto Alegre), 4: Iju?
9: ACP de Porto Alegre), 4: Lajeado
9: ACP de Porto Alegre), 4: Mariana Pimentel
9: ACP de Porto Alegre), 4: Minas do Le?o
9: ACP de Porto Alegre), 4: Montenegro
9: ACP de Porto Alegre), 4: Mostardas
9: Balne?rio Cambori?, 4: Cambori?
9: ACP de Porto Alegre), 4: ACP de Novo Hamburgo/S?o Leopoldo
9: ACP de Porto Alegre), 4: Os?rio
9: ACP de Porto Alegre), 4: Palmares do Sul
9: ACP de Porto Alegre), 4: Passo Fundo
9: ACP de Porto Alegre), 4: ACP de Pelotas - Rio Grande
9: ACP de Porto Alegre), 4: Ros?rio do Sul
9: ACP de Porto Alegre), 4: Santa Cruz do Sul
9: ACP de Porto Alegre), 4: Santa Maria
9: ACP de Porto Alegre), 4: Santana do Livramento
9: ACP de Porto Alegre), 4: Santa Rosa
9: Balne?rio Cambori?, 4: Itapema
9: ACP de Porto Alegre), 4: Santo Ant?nio da Patrulha
9: ACP de Porto Alegre), 4: S?o Borja
9: ACP de Porto Alegre), 4: S?o Jer?nimo
9: ACP de Porto Alegre), 4: Sert?o Santana
9: ACP de Porto Alegre), 4: Sobradinho
9: ACP de Porto Alegre), 4: Taba?
9: ACP de Porto Alegre), 4: Tapes
9: ACP de Porto Alegre), 4: Taquara
9: ACP de Porto Alegre), 4: Taquari
9: ACP de Porto Alegre), 4: Torres
9: Balne?rio Cambori?, 4: Itapema
9: ACP de Porto Alegre), 4: Tramanda?
9: ACP de Porto Alegre), 4: Tr?s Coroas
9: ACP de Porto Alegre), 4: Triunfo
9: ACP de Porto Alegre), 4: Uruguaiana
9: ACP de Porto Alegre), 4: Xangri-l?
9: ACP de Cuiab?, 4: Acorizal
9: ACP de Cuiab?, 4: Alta Floresta
9: ACP de Cuiab?, 4: Alto Araguaia
9: ACP de Cuiab?, 4: Bar?o de Melga?o
9: ACP de Cuiab?, 4: Barra do Bugres
9: Balne?rio Cambori?, 4: Itapema
9: ACP de Cuiab?, 4: Barra do Gar?as
9: ACP de Cuiab?, 4: C?ceres
9: ACP de Cuiab?, 4: Campo Verde
9: ACP de Cuiab?, 4: Chapada dos Guimar?es
9: ACP de Cuiab?, 4: Col?der
9: ACP de Cuiab?, 4: Diamantino
9: ACP de Cuiab?, 4: Jangada
9: ACP de Cuiab?, 4: Juara
9: ACP de Cuiab?, 4: Ju?na
9: ACP de Cuiab?, 4: Nobres
9: Balne?rio Cambori?, 4: Itapema
9: ACP de Cuiab?, 4: Nossa Senhora do Livramento
9: ACP de Cuiab?, 4: Nova Brasil?ndia
9: ACP de Cuiab?, 4: Nova Mutum
9: ACP de Cuiab?, 4: Peixoto de Azevedo
9: ACP de Cuiab?, 4: Planalto da Serra
9: ACP de Cuiab?, 4: Pocon?
9: ACP de Cuiab?, 4: Porto Estrela
9: ACP de Cuiab?, 4: Primavera do Leste
9: ACP de Cuiab?, 4: Santo Afonso
9: ACP de Cuiab?, 4: S?o Jos? do Rio Claro
9: Bra?o do Norte, 4: Gr?o Par?
9: ACP de Cuiab?, 4: Rondon?polis
9: ACP de Cuiab?, 4: Ros?rio Oeste
9: ACP de Cuiab?, 4: Santo Ant?nio do Leverger
9: ACP de Cuiab?, 4: S?o F?lix do Araguaia
9: ACP de Cuiab?, 4: Sinop
9: ACP de Cuiab?, 4: Sorriso
9: ACP de Cuiab?, 4: Tangar? da Serra
9: ACP de Goi?nia, 4: Palmas
9: ACP de Goi?nia, 4: Correntina
9: ACP de Goi?nia, 4: Cocalinho
9: Bra?o do Norte, 4: Gr?o Par?
9: ACP de Goi?nia, 4: S?o F?lix do Araguaia
9: ACP de Goi?nia, 4: Acre?na
9: ACP de Goi?nia, 4: Alto Horizonte
9: ACP de Goi?nia, 4: Amaralina
9: ACP de Goi?nia, 4: Americano do Brasil
9: ACP de Goi?nia, 4: An?polis
9: ACP de Goi?nia, 4: Anicuns
9: ACP de Goi?nia, 4: Aragoi?nia
9: ACP de Goi?nia, 4: Aruan?
9: ACP de Goi?nia, 4: Avelin?polis
9: Ituporanga, 4: Aurora
9: Bra?o do Norte, 4: Rio Fortuna
9: ACP de Goi?nia, 4: Bela Vista de Goi?s
9: ACP de Goi?nia, 4: Bonfin?polis
9: ACP de Goi?nia, 4: Brazabrantes
9: ACP de Goi?nia, 4: Caldas Novas
9: ACP de Goi?nia, 4: Caldazinha
9: ACP de Goi?nia, 4: Campestre de Goi?s
9: ACP de Goi?nia, 4: Catal?o
9: ACP de Goi?nia, 4: Catura?
9: ACP de Goi?nia, 4: Ceres
9: ACP de Goi?nia, 4: Cezarina
9: Bra?o do Norte, 4: Rio Fortuna
9: ACP de Goi?nia, 4: Cristian?polis
9: ACP de Goi?nia, 4: Crix?s
9: ACP de Goi?nia, 4: Crom?nia
9: ACP de Goi?nia, 4: Doverl?ndia
9: ACP de Goi?nia, 4: Ed?ia
9: ACP de Goi?nia, 4: Firmin?polis
9: ACP de Goi?nia, 4: Goian?polis
9: ACP de Goi?nia, 4: Goian?sia
9: ACP de Goi?nia, 4: Goi?s
9: ACP de Goi?nia, 4: Guap?
9: Bra?o do Norte, 4: Santa Rosa de Lima
9: ACP de Goi?nia, 4: Hidrol?ndia
9: ACP de Goi?nia, 4: Inhumas
9: ACP de Goi?nia, 4: Ipameri
9: ACP de Goi?nia, 4: Ipor?
9: ACP de Goi?nia, 4: Itabera?
9: ACP de Goi?nia, 4: Itaguari
9: ACP de Goi?nia, 4: Itapaci
9: ACP de Goi?nia, 4: Itapuranga
9: ACP de Goi?nia, 4: Itau?u
9: Bra?o do Norte, 4: Santa Rosa de Lima
9: ACP de Goi?nia, 4: Itumbiara
9: ACP de Goi?nia, 4: Jandaia
9: ACP de Goi?nia, 4: Jaragu?
9: ACP de Goi?nia, 4: Jata?
9: ACP de Goi?nia, 4: Jussara
9: ACP de Goi?nia, 4: Leopoldo de Bulh?es
9: ACP de Goi?nia, 4: Mairipotaba
9: ACP de Goi?nia, 4: Mara Rosa
9: ACP de Goi?nia, 4: Mina?u
9: ACP de Goi?nia, 4: Mineiros
9: Brusque, 4: Botuver?
9: ACP de Goi?nia, 4: Morrinhos
9: ACP de Goi?nia, 4: Mozarl?ndia
9: ACP de Goi?nia, 4: Naz?rio
9: ACP de Goi?nia, 4: Niquel?ndia
9: ACP de Goi?nia, 4: Nova Igua?u de Goi?s
9: ACP de Goi?nia, 4: Nova Veneza
9: ACP de Goi?nia, 4: Palmeiras de Goi?s
9: ACP de Goi?nia, 4: Palmin?polis
9: ACP de Goi?nia, 4: Para?na
9: ACP de Goi?nia, 4: Petrolina de Goi?s
9: Brusque, 4: Botuver?
9: ACP de Goi?nia, 4: Piracanjuba
9: ACP de Goi?nia, 4: Pires do Rio
9: ACP de Goi?nia, 4: Pontalina
9: ACP de Goi?nia, 4: Porangatu
9: ACP de Goi?nia, 4: Professor Jamil
9: ACP de Goi?nia, 4: Rialma
9: ACP de Goi?nia, 4: Rio Verde
9: ACP de Goi?nia, 4: Sanclerl?ndia
9: ACP de Goi?nia, 4: Santa B?rbara de Goi?s
9: ACP de Goi?nia, 4: Santa Cruz de Goi?s
9: Brusque, 4: Guabiruba
9: ACP de Goi?nia, 4: Santa Rosa de Goi?s
9: ACP de Goi?nia, 4: Santo Ant?nio de Goi?s
9: ACP de Goi?nia, 4: S?o Jo?o da Para?na
9: ACP de Goi?nia, 4: S?o Lu?s de Montes Belos
9: ACP de Goi?nia, 4: S?o Miguel do Araguaia
9: ACP de Goi?nia, 4: S?o Miguel do Passa Quatro
9: ACP de Goi?nia, 4: Silv?nia
9: ACP de Goi?nia, 4: Taquaral de Goi?s
9: ACP de Goi?nia, 4: Terez?polis de Goi?s
9: ACP de Goi?nia, 4: Turv?nia
9: Brusque, 4: Guabiruba
9: ACP de Goi?nia, 4: Uirapuru
9: ACP de Goi?nia, 4: Urua?u
9: ACP de Goi?nia, 4: Uruana
9: ACP de Goi?nia, 4: Uruta?
9: ACP de Goi?nia, 4: Varj?o
9: ACP de Goi?nia, 4: Vian?polis
9: ACP de Goi?nia, 4: Vicentin?polis
9: ACP de Bras?lia, 4: Barreiras
9: ACP de Bras?lia, 4: Arinos
9: ACP de Bras?lia, 4: Buritis
9: Brusque, 4: Nova Trento
9: ACP de Bras?lia, 4: Paracatu
9: ACP de Bras?lia, 4: Una?
9: ACP de Bras?lia, 4: ?gua Fria de Goi?s
9: ACP de Bras?lia, 4: Alto Para?so de Goi?s
9: ACP de Bras?lia, 4: Cabeceiras
9: ACP de Bras?lia, 4: Campos Belos
9: ACP de Bras?lia, 4: Cavalcante
9: ACP de Bras?lia, 4: Cristalina
9: ACP de Bras?lia, 4: Flores de Goi?s
9: ACP de Bras?lia, 4: Mimoso de Goi?s
9: Brusque, 4: Nova Trento
9: ACP de Bras?lia, 4: Posse
9: ACP de Bras?lia, 4: S?o Jo?o d'Alian?a
9: ACP de Bras?lia, 4: S?tio d'Abadia
9: ACP de Bras?lia, 4: Vila Boa
9: ACP de Bras?lia, 4: Bom Jesus da Lapa
9: Ituporanga, 4: Aurora
9: Brusque, 4: S?o Jo?o Batista
9: Brusque, 4: S?o Jo?o Batista
9: Campos Novos, 4: Celso Ramos
9: Campos Novos, 4: Celso Ramos
9: Canoinhas, 4: Bela Vista do Toldo
9: Canoinhas, 4: Irine?polis
9: Canoinhas, 4: Major Vieira
9: Canoinhas, 4: Monte Castelo
9: Canoinhas, 4: Tr?s Barras
9: Capinzal, 4: Ouro
9: Ituporanga, 4: Chapad?o do Lageado
9: Capinzal, 4: Ouro
9: Capinzal, 4: Piratuba
9: Capinzal, 4: Piratuba
9: Capinzal, 4: Zort?a
9: Capinzal, 4: Zort?a
9: Conc?rdia, 4: Alto Bela Vista
9: Conc?rdia, 4: Alto Bela Vista
9: Conc?rdia, 4: Arabut?
9: Conc?rdia, 4: Arabut?
9: Conc?rdia, 4: Ipira
9: Ituporanga, 4: Chapad?o do Lageado
9: Conc?rdia, 4: Ipira
9: Conc?rdia, 4: Ipumirim
9: Conc?rdia, 4: Ipumirim
9: Conc?rdia, 4: Irani
9: Conc?rdia, 4: Irani
9: Conc?rdia, 4: It?
9: Conc?rdia, 4: It?
9: Conc?rdia, 4: Lind?ia do Sul
9: Conc?rdia, 4: Lind?ia do Sul
9: Conc?rdia, 4: Peritiba
9: Ituporanga, 4: Imbuia
9: Conc?rdia, 4: Peritiba
9: Conc?rdia, 4: Piratuba
9: Conc?rdia, 4: Piratuba
9: Conc?rdia, 4: Presidente Castelo Branco
9: Conc?rdia, 4: Presidente Castelo Branco
9: Curitibanos, 4: Abdon Batista
9: Curitibanos, 4: Abdon Batista
9: Curitibanos, 4: Brun?polis
9: Curitibanos, 4: Brun?polis
9: Curitibanos, 4: Frei Rog?rio
9: Ituporanga, 4: Imbuia
9: Curitibanos, 4: Frei Rog?rio
9: Curitibanos, 4: Monte Carlo
9: Curitibanos, 4: Monte Carlo
9: Curitibanos, 4: Ponte Alta do Norte
9: Curitibanos, 4: Ponte Alta do Norte
9: Curitibanos, 4: Santa Cec?lia
9: Curitibanos, 4: Santa Cec?lia
9: Curitibanos, 4: S?o Cristov?o do Sul
9: Curitibanos, 4: S?o Cristov?o do Sul
9: Curitibanos, 4: Vargem
9: Ituporanga, 4: Leoberto Leal
9: Curitibanos, 4: Vargem
9: Indaial, 4: Rodeio
9: Indaial, 4: Rodeio
9: Maravilha, 4: Bom Jesus do Oeste
9: Maravilha, 4: Bom Jesus do Oeste
9: Maravilha, 4: Flor do Sert?o
9: Maravilha, 4: Flor do Sert?o
9: Maravilha, 4: Iraceminha
9: Maravilha, 4: Iraceminha
9: Maravilha, 4: Romel?ndia
9: Ituporanga, 4: Leoberto Leal
9: Maravilha, 4: Romel?ndia
9: Maravilha, 4: Saltinho
9: Maravilha, 4: Saltinho
9: Maravilha, 4: Santa Terezinha do Progresso
9: Maravilha, 4: Santa Terezinha do Progresso
9: Maravilha, 4: S?o Miguel da Boa Vista
9: Maravilha, 4: S?o Miguel da Boa Vista
9: Maravilha, 4: Tigrinhos
9: Maravilha, 4: Tigrinhos
9: Pinhalzinho, 4: Saudades
9: Tucum?, 4: S?o F?lix do Xingu
9: Ituporanga, 4: Petrol?ndia
9: Pinhalzinho, 4: Saudades
9: Pinhalzinho, 4: Sul Brasil
9: Pinhalzinho, 4: Sul Brasil
9: Presidente Get?lio, 4: Dona Emma
9: Presidente Get?lio, 4: Dona Emma
9: Rio do Sul, 4: Agrol?ndia
9: Rio do Sul, 4: Agrol?ndia
9: Rio do Sul, 4: Agron?mica
9: Rio do Sul, 4: Agron?mica
9: Rio do Sul, 4: Atalanta
9: Ituporanga, 4: Petrol?ndia
9: Rio do Sul, 4: Atalanta
9: Videira, 4: Macieira
9: Rio do Sul, 4: Bra?o do Trombudo
9: Rio do Sul, 4: Bra?o do Trombudo
9: Rio do Sul, 4: Ibirama
9: Rio do Sul, 4: Ibirama
9: Rio do Sul, 4: Ituporanga
9: Rio do Sul, 4: Ituporanga
9: Rio do Sul, 4: Laurentino
9: Rio do Sul, 4: Laurentino
9: Rio do Sul, 4: Lontras
9: Ituporanga, 4: Vidal Ramos
9: Rio do Sul, 4: Lontras
9: Rio do Sul, 4: Pouso Redondo
9: Rio do Sul, 4: Pouso Redondo
9: Rio do Sul, 4: Presidente Nereu
9: Rio do Sul, 4: Presidente Nereu
9: Rio do Sul, 4: Rio do Oeste
9: Rio do Sul, 4: Rio do Oeste
9: Rio do Sul, 4: Tai?
9: Rio do Sul, 4: Tai?
9: Rio do Sul, 4: Trombudo Central
9: Ituporanga, 4: Vidal Ramos
9: Rio do Sul, 4: Trombudo Central
9: S?o Louren?o do Oeste, 4: Campo Er?
9: S?o Louren?o do Oeste, 4: Campo Er?
9: S?o Louren?o do Oeste, 4: Galv?o
9: S?o Louren?o do Oeste, 4: Galv?o
9: S?o Louren?o do Oeste, 4: Jupi?
9: S?o Louren?o do Oeste, 4: Jupi?
9: S?o Louren?o do Oeste, 4: Novo Horizonte
9: S?o Louren?o do Oeste, 4: Novo Horizonte
9: S?o Louren?o do Oeste, 4: S?o Bernardino
9: Ponte Serrada, 4: Passos Maia
9: S?o Louren?o do Oeste, 4: S?o Bernardino
9: S?o Miguel do Oeste, 4: Anchieta
9: S?o Miguel do Oeste, 4: Anchieta
9: S?o Miguel do Oeste, 4: Bandeirante
9: Videira, 4: Monte Carlo
9: S?o Miguel do Oeste, 4: Bandeirante
9: S?o Miguel do Oeste, 4: Barra Bonita
9: S?o Miguel do Oeste, 4: Barra Bonita
9: S?o Miguel do Oeste, 4: Belmonte
9: S?o Miguel do Oeste, 4: Belmonte
9: S?o Miguel do Oeste, 4: Cunha Por?
9: Ponte Serrada, 4: Passos Maia
9: S?o Miguel do Oeste, 4: Cunha Por?
9: S?o Miguel do Oeste, 4: Descanso
9: S?o Miguel do Oeste, 4: Descanso
9: S?o Miguel do Oeste, 4: Dion?sio Cerqueira
9: Videira, 4: Fraiburgo
9: S?o Miguel do Oeste, 4: Dion?sio Cerqueira
9: S?o Miguel do Oeste, 4: Flor do Sert?o
9: S?o Miguel do Oeste, 4: Flor do Sert?o
9: S?o Miguel do Oeste, 4: Guaraciaba
9: S?o Miguel do Oeste, 4: Guaraciaba
9: S?o Miguel do Oeste, 4: Guaruj? do Sul
9: Ouro Preto do Oeste, 4: Mirante da Serra
9: S?o Domingos, 4: Coronel Martins
9: S?o Miguel do Oeste, 4: Guaruj? do Sul
9: S?o Miguel do Oeste, 4: Ipor? do Oeste
9: S?o Miguel do Oeste, 4: Ipor? do Oeste
9: S?o Miguel do Oeste, 4: Itapiranga
9: S?o Miguel do Oeste, 4: Itapiranga
9: S?o Miguel do Oeste, 4: Palma Sola
9: S?o Miguel do Oeste, 4: Palma Sola
9: S?o Miguel do Oeste, 4: Para?so
9: S?o Miguel do Oeste, 4: Para?so
9: S?o Miguel do Oeste, 4: Santa Helena
9: S?o Domingos, 4: Coronel Martins
9: S?o Miguel do Oeste, 4: Santa Helena
9: S?o Miguel do Oeste, 4: S?o Jo?o do Oeste
9: S?o Miguel do Oeste, 4: S?o Jo?o do Oeste
9: S?o Miguel do Oeste, 4: S?o Jos? do Cedro
9: S?o Miguel do Oeste, 4: S?o Jos? do Cedro
9: Brasil?ia, 4: Assis Brasil
9: S?o Miguel do Oeste, 4: Tun?polis
9: S?o Miguel do Oeste, 4: Tun?polis
9: Seara, 4: Paial
9: Seara, 4: Paial
9: Timb?, 4: Doutor Pedrinho
9: S?o Jo?o Batista, 4: Major Gercino
9: Timb?, 4: Doutor Pedrinho
9: Timb?, 4: Rio dos Cedros
9: Timb?, 4: Rio dos Cedros
